#protein_ID	protein_accession	Gene_ID	Gene_symbol
1944936824	XP_038044565	ECB-GENE-25443443	LOC119719258
1944936826	XP_038044566	ECB-GENE-25443443	LOC119719258
1944936829	XP_038044567	ECB-GENE-25443443	LOC119719258
1944936831	XP_038044568	ECB-GENE-25443452	LOC119719259
1944936835	XP_038044570	ECB-GENE-25443457	LOC119719262
1944936838	XP_038044571	ECB-GENE-25443457	LOC119719262
1944936840	XP_038044572	ECB-GENE-25443464	LOC119719263
1944936843	XP_038044574	ECB-GENE-25443464	LOC119719263
1944936846	XP_038044575	ECB-GENE-25443464	LOC119719263
1944936849	XP_038044576	ECB-GENE-25443464	LOC119719263
1944936861	XP_038044581	ECB-GENE-25443475	LOC119719268
1944936863	XP_038044582	ECB-GENE-25443480	LOC119719269
1944936868	XP_038044584	ECB-GENE-25443484	LOC119719272
1944936870	XP_038044585	ECB-GENE-25443484	LOC119719272
1944936872	XP_038044586	ECB-GENE-25443484	LOC119719272
1944936874	XP_038044587	ECB-GENE-25443493	LOC119719273
1944936876	XP_038044588	ECB-GENE-25443493	LOC119719273
1944936878	XP_038044589	ECB-GENE-25443500	LOC119719274
1944936881	XP_038044590	ECB-GENE-25443500	LOC119719274
1944936883	XP_038044591	ECB-GENE-25443500	LOC119719274
1944936885	XP_038044592	ECB-GENE-25443500	LOC119719274
1944936887	XP_038044593	ECB-GENE-25443511	LOC119719276
1944936889	XP_038044594	ECB-GENE-25443511	LOC119719276
1944936898	XP_038044599	ECB-GENE-25443518	LOC119719278
1944936904	XP_038044602	ECB-GENE-25443523	LOC119719281
1944936907	XP_038044603	ECB-GENE-25443523	LOC119719281
1944936909	XP_038044604	ECB-GENE-25443523	LOC119719281
1944936911	XP_038044605	ECB-GENE-25443523	LOC119719281
1944936914	XP_038044606	ECB-GENE-25443523	LOC119719281
1944936916	XP_038044607	ECB-GENE-25443523	LOC119719281
1944936919	XP_038044608	ECB-GENE-25443523	LOC119719281
1944936929	XP_038044614	ECB-GENE-25443540	LOC119719287
1944936958	XP_038044628	ECB-GENE-25443545	LOC119719295
1944936960	XP_038044629	ECB-GENE-25443545	LOC119719295
1944936968	XP_038044633	ECB-GENE-25443552	LOC119719298
1944936970	XP_038044634	ECB-GENE-25443552	LOC119719298
1944936988	XP_038044642	ECB-GENE-25443559	LOC119719307
1944937008	XP_038044653	ECB-GENE-25443564	LOC119719315
1944937014	XP_038044656	ECB-GENE-25443569	LOC119719318
1944937016	XP_038044657	ECB-GENE-25443569	LOC119719318
1944937018	XP_038044659	ECB-GENE-25443576	LOC119719319
1944937020	XP_038044660	ECB-GENE-25443576	LOC119719319
1944937023	XP_038044661	ECB-GENE-25443576	LOC119719319
1944937042	XP_038044669	ECB-GENE-25443585	LOC119719329
1944937044	XP_038044670	ECB-GENE-25443585	LOC119719329
1944937050	XP_038044673	ECB-GENE-25443592	LOC119719332
1944937052	XP_038044674	ECB-GENE-25443592	LOC119719332
1944937073	XP_038044684	ECB-GENE-25443599	LOC119719340
1944937075	XP_038044685	ECB-GENE-25443599	LOC119719340
1944937077	XP_038044686	ECB-GENE-25443599	LOC119719340
1944937083	XP_038044689	ECB-GENE-25443608	LOC119719344
1944937085	XP_038044690	ECB-GENE-25443608	LOC119719344
1944937104	XP_038044699	ECB-GENE-25443615	LOC119719349
1944937147	XP_038044719	ECB-GENE-25443619	LOC119719362
1944937149	XP_038044720	ECB-GENE-25443624	LOC119719364
1944937168	XP_038044727	ECB-GENE-25443629	LOC119719370
1944937170	XP_038044728	ECB-GENE-25443634	LOC119719371
1944937172	XP_038044729	ECB-GENE-25443634	LOC119719371
1944937179	XP_038044731	ECB-GENE-25443641	LOC119719375
1944937183	XP_038044733	ECB-GENE-25443646	LOC119719377
1944937185	XP_038044734	ECB-GENE-25443651	LOC119719378
1944937191	XP_038044737	ECB-GENE-25443656	LOC119719381
1944937194	XP_038044738	ECB-GENE-25443656	LOC119719381
1944937196	XP_038044739	ECB-GENE-25443656	LOC119719381
1944937273	XP_038044776	ECB-GENE-25443670	LOC119719404
1944937278	XP_038044778	ECB-GENE-25443675	LOC119719406
1944937296	XP_038044784	ECB-GENE-25443681	LOC119719415
1944937298	XP_038044785	ECB-GENE-25443686	LOC119719416
1944937301	XP_038044786	ECB-GENE-25443686	LOC119719416
1944937328	XP_038044796	ECB-GENE-25443693	LOC119719425
1944937331	XP_038044797	ECB-GENE-25443693	LOC119719425
1944937333	XP_038044798	ECB-GENE-25443693	LOC119719425
1944937350	XP_038044804	ECB-GENE-25443702	LOC119719429
1944937352	XP_038044805	ECB-GENE-25443702	LOC119719429
1944937355	XP_038044806	ECB-GENE-25443702	LOC119719429
1944937358	XP_038044807	ECB-GENE-25443702	LOC119719429
1944937360	XP_038044809	ECB-GENE-25443702	LOC119719429
1944937363	XP_038044810	ECB-GENE-25443715	LOC119719430
1944937373	XP_038044815	ECB-GENE-25443720	LOC119719432
1944937375	XP_038044816	ECB-GENE-25443720	LOC119719432
1944937377	XP_038044817	ECB-GENE-25443720	LOC119719432
1944937379	XP_038044818	ECB-GENE-25443720	LOC119719432
1944937401	XP_038044827	ECB-GENE-25443738	LOC119719445
1944937417	XP_038044835	ECB-GENE-25443743	LOC119719451
1944937419	XP_038044836	ECB-GENE-25443743	LOC119719451
1944937421	XP_038044837	ECB-GENE-25443743	LOC119719451
1944937423	XP_038044839	ECB-GENE-25443743	LOC119719451
1944937425	XP_038044840	ECB-GENE-25443754	LOC119719452
1944937462	XP_038044858	ECB-GENE-25443759	LOC119719459
1944937470	XP_038044863	ECB-GENE-25443764	LOC119719462
1944937497	XP_038044875	ECB-GENE-25443774	LOC119719475
1944937499	XP_038044876	ECB-GENE-25443774	LOC119719475
1944937501	XP_038044877	ECB-GENE-25443774	LOC119719475
1944937507	XP_038044880	ECB-GENE-25443783	LOC119719477
1944937534	XP_038044893	ECB-GENE-25443788	LOC119719488
1944937615	XP_038044920	ECB-GENE-25443793	LOC119719533
1944937619	XP_038044923	ECB-GENE-25443798	LOC119719535
1944937621	XP_038044924	ECB-GENE-25443798	LOC119719535
1944937623	XP_038044925	ECB-GENE-25443798	LOC119719535
1944937625	XP_038044926	ECB-GENE-25443807	LOC119719536
1944937629	XP_038044928	ECB-GENE-25443812	LOC119719538
1944937639	XP_038044934	ECB-GENE-25443817	LOC119719543
1944937651	XP_038044941	ECB-GENE-25443822	LOC119719547
1944937665	XP_038044948	ECB-GENE-25443827	LOC119719551
1944937673	XP_038044953	ECB-GENE-25443832	LOC119719554
1944937684	XP_038044958	ECB-GENE-25443837	LOC119719559
1944937696	XP_038044965	ECB-GENE-25443842	LOC119719563
1944937698	XP_038044966	ECB-GENE-25443842	LOC119719563
1944937700	XP_038044967	ECB-GENE-25443842	LOC119719563
1944937702	XP_038044968	ECB-GENE-25443851	LOC119719566
1944937780	XP_038045010	ECB-GENE-25443856	LOC119719601
1944937782	XP_038045011	ECB-GENE-25443861	LOC119719602
1944937784	XP_038045012	ECB-GENE-25443866	LOC119719603
1944937786	XP_038045013	ECB-GENE-25443866	LOC119719603
1944937788	XP_038045014	ECB-GENE-25443866	LOC119719603
1944937807	XP_038045024	ECB-GENE-25443875	LOC119719613
1944937809	XP_038045025	ECB-GENE-25443880	LOC119719614
1944937811	XP_038045026	ECB-GENE-25443880	LOC119719614
1944937813	XP_038045027	ECB-GENE-25443880	LOC119719614
1944937815	XP_038045028	ECB-GENE-25443880	LOC119719614
1944937817	XP_038045029	ECB-GENE-25443880	LOC119719614
1944937819	XP_038045030	ECB-GENE-25443880	LOC119719614
1944937821	XP_038045031	ECB-GENE-25443880	LOC119719614
1944937823	XP_038045032	ECB-GENE-25443880	LOC119719614
1944937825	XP_038045033	ECB-GENE-25443880	LOC119719614
1944937827	XP_038045034	ECB-GENE-25443880	LOC119719614
1944937829	XP_038045035	ECB-GENE-25443880	LOC119719614
1944937853	XP_038045048	ECB-GENE-25443905	LOC119719621
1944937859	XP_038045052	ECB-GENE-25443910	LOC119719623
1944937911	XP_038045079	ECB-GENE-25443915	LOC119719652
1944937947	XP_038045099	ECB-GENE-25443920	LOC119719673
1944937963	XP_038045108	ECB-GENE-25443925	LOC119719685
1944938097	XP_038045187	ECB-GENE-25443930	LOC119719771
1944938099	XP_038045188	ECB-GENE-25443930	LOC119719771
1944938134	XP_038045206	ECB-GENE-25443937	LOC119719788
1944938146	XP_038045212	ECB-GENE-25443944	LOC119719794
1944938163	XP_038045221	ECB-GENE-25443949	LOC119719803
1944938165	XP_038045222	ECB-GENE-25443954	LOC119719804
1944938167	XP_038045223	ECB-GENE-25443958	LOC119719805
1944938169	XP_038045224	ECB-GENE-25443958	LOC119719805
1944938171	XP_038045225	ECB-GENE-25443958	LOC119719805
1944938173	XP_038045226	ECB-GENE-25443958	LOC119719805
1944938175	XP_038045227	ECB-GENE-25443958	LOC119719805
1944938177	XP_038045228	ECB-GENE-25443958	LOC119719805
1944938203	XP_038045240	ECB-GENE-25443978	LOC119719819
1944938205	XP_038045241	ECB-GENE-25443978	LOC119719819
1944938207	XP_038045243	ECB-GENE-25443978	LOC119719819
1944938209	XP_038045244	ECB-GENE-25443987	LOC119719820
1944938218	XP_038045248	ECB-GENE-25443992	LOC119719825
1944938221	XP_038045249	ECB-GENE-25443997	LOC119719828
1944938227	XP_038045253	ECB-GENE-25444002	LOC119719830
1944938229	XP_038045254	ECB-GENE-25444007	LOC119719831
1944938231	XP_038045255	ECB-GENE-25444007	LOC119719831
1944938235	XP_038045257	ECB-GENE-25444014	LOC119719833
1944938264	XP_038045273	ECB-GENE-25444019	LOC119719847
1944938266	XP_038045274	ECB-GENE-25444019	LOC119719847
1944938268	XP_038045275	ECB-GENE-25444026	LOC119719848
1944938288	XP_038045285	ECB-GENE-25444031	LOC119719890
1944938299	XP_038045291	ECB-GENE-25444036	LOC119719896
1944938301	XP_038045292	ECB-GENE-25444036	LOC119719896
1944938303	XP_038045293	ECB-GENE-25444036	LOC119719896
1944938305	XP_038045294	ECB-GENE-25444036	LOC119719896
1944938317	XP_038045299	ECB-GENE-25444047	LOC119719903
1944938319	XP_038045301	ECB-GENE-25444047	LOC119719903
1944938321	XP_038045302	ECB-GENE-25444047	LOC119719903
1944938323	XP_038045303	ECB-GENE-25444047	LOC119719903
1944938332	XP_038045307	ECB-GENE-25444058	LOC119719908
1944938336	XP_038045310	ECB-GENE-25444063	LOC119719910
1944938339	XP_038045311	ECB-GENE-25444068	LOC119719912
1944938341	XP_038045312	ECB-GENE-25444073	LOC119719913
1944938343	XP_038045313	ECB-GENE-25444078	LOC119719914
1944938364	XP_038045323	ECB-GENE-25444083	LOC119719921
1944938366	XP_038045324	ECB-GENE-25444088	LOC119719922
1944938368	XP_038045325	ECB-GENE-25444088	LOC119719922
1944938370	XP_038045326	ECB-GENE-25444088	LOC119719922
1944938372	XP_038045328	ECB-GENE-25444097	LOC119719923
1944938382	XP_038045333	ECB-GENE-25444102	LOC119719926
1944938384	XP_038045334	ECB-GENE-25444102	LOC119719926
1944938386	XP_038045335	ECB-GENE-25444102	LOC119719926
1944938388	XP_038045336	ECB-GENE-25444102	LOC119719926
1944938390	XP_038045337	ECB-GENE-25444102	LOC119719926
1944938404	XP_038045344	ECB-GENE-25444115	LOC119719933
1944938415	XP_038045350	ECB-GENE-25444120	LOC119719938
1944938417	XP_038045351	ECB-GENE-25444120	LOC119719938
1944938425	XP_038045355	ECB-GENE-25444127	LOC119719943
1944938435	XP_038045360	ECB-GENE-25444132	LOC119719948
1944938437	XP_038045361	ECB-GENE-25444132	LOC119719948
1944938443	XP_038045365	ECB-GENE-25444139	LOC119719950
1944938450	XP_038045368	ECB-GENE-25444144	LOC119719955
1944938454	XP_038045371	ECB-GENE-25444149	LOC119719958
1944938456	XP_038045372	ECB-GENE-25444154	LOC119719959
1944938458	XP_038045373	ECB-GENE-25444159	LOC119719960
1944938462	XP_038045375	ECB-GENE-25444164	LOC119719962
1944938466	XP_038045377	ECB-GENE-25444169	LOC119719965
1944938479	XP_038045383	ECB-GENE-25444174	LOC119719973
1944938481	XP_038045384	ECB-GENE-25444174	LOC119719973
1944938483	XP_038045385	ECB-GENE-25444174	LOC119719973
1944938485	XP_038045386	ECB-GENE-25444174	LOC119719973
1944938487	XP_038045387	ECB-GENE-25444174	LOC119719973
1944938489	XP_038045388	ECB-GENE-25444174	LOC119719973
1944938491	XP_038045389	ECB-GENE-25444174	LOC119719973
1944938505	XP_038045396	ECB-GENE-25444191	LOC119719980
1944938507	XP_038045397	ECB-GENE-25444191	LOC119719980
1944938519	XP_038045404	ECB-GENE-25444198	LOC119719985
1944938527	XP_038045408	ECB-GENE-25444203	LOC119719990
1944938535	XP_038045412	ECB-GENE-25444208	LOC119719993
1944938537	XP_038045413	ECB-GENE-25444208	LOC119719993
1944938539	XP_038045414	ECB-GENE-25444208	LOC119719993
1944938543	XP_038045415	ECB-GENE-25444208	LOC119719993
1944938546	XP_038045417	ECB-GENE-25444222	LOC119719995
1944938548	XP_038045418	ECB-GENE-25444222	LOC119719995
1944938550	XP_038045419	ECB-GENE-25444229	LOC119719996
1944938552	XP_038045420	ECB-GENE-25444229	LOC119719996
1944938554	XP_038045421	ECB-GENE-25444236	LOC119719997
1944938556	XP_038045422	ECB-GENE-25444241	LOC119719998
1944938558	XP_038045423	ECB-GENE-25444246	LOC119719999
1944938560	XP_038045424	ECB-GENE-25444251	LOC119720000
1944938562	XP_038045425	ECB-GENE-25444256	LOC119720002
1944938564	XP_038045426	ECB-GENE-25444261	LOC119720003
1944938566	XP_038045427	ECB-GENE-25444266	LOC119720004
1944938582	XP_038045435	ECB-GENE-25444271	LOC119720013
1944938584	XP_038045436	ECB-GENE-25444271	LOC119720013
1944938586	XP_038045437	ECB-GENE-25444271	LOC119720013
1944938588	XP_038045438	ECB-GENE-25444271	LOC119720013
1944938590	XP_038045440	ECB-GENE-25444282	LOC119720014
1944938592	XP_038045441	ECB-GENE-25444282	LOC119720014
1944938606	XP_038045447	ECB-GENE-25444289	LOC119720022
1944938608	XP_038045448	ECB-GENE-25444289	LOC119720022
1944938610	XP_038045449	ECB-GENE-25444289	LOC119720022
1944938661	XP_038045475	ECB-GENE-25444298	LOC119720040
1944938664	XP_038045476	ECB-GENE-25444298	LOC119720040
1944938684	XP_038045486	ECB-GENE-25444306	LOC119720048
1944938686	XP_038045488	ECB-GENE-25444306	LOC119720048
1944938690	XP_038045490	ECB-GENE-25444313	LOC119720050
1944938703	XP_038045497	ECB-GENE-25444318	LOC119720053
1944938705	XP_038045498	ECB-GENE-25444318	LOC119720053
1944938707	XP_038045499	ECB-GENE-25444318	LOC119720053
1944938709	XP_038045500	ECB-GENE-25444318	LOC119720053
1944938713	XP_038045502	ECB-GENE-25444329	LOC119720055
1944938731	XP_038045512	ECB-GENE-25444334	LOC119720063
1944938748	XP_038045521	ECB-GENE-25444339	LOC119720071
1944938750	XP_038045522	ECB-GENE-25444339	LOC119720071
1944938754	XP_038045524	ECB-GENE-25444346	LOC119720073
1944938756	XP_038045525	ECB-GENE-25444350	LOC119720074
1944938760	XP_038045527	ECB-GENE-25444355	LOC119720077
1944938764	XP_038045530	ECB-GENE-25444360	LOC119720079
1944938766	XP_038045531	ECB-GENE-25444365	LOC119720080
1944938768	XP_038045532	ECB-GENE-25444365	LOC119720080
1944938770	XP_038045533	ECB-GENE-25444365	LOC119720080
1944938772	XP_038045534	ECB-GENE-25444365	LOC119720080
1944938774	XP_038045535	ECB-GENE-25444365	LOC119720080
1944938776	XP_038045536	ECB-GENE-25444378	LOC119720081
1944938781	XP_038045539	ECB-GENE-25444383	LOC119720084
1944938783	XP_038045540	ECB-GENE-25444388	LOC119720085
1944938785	XP_038045541	ECB-GENE-25444388	LOC119720085
1944938787	XP_038045542	ECB-GENE-25444395	LOC119720086
1944938826	XP_038045559	ECB-GENE-25444400	LOC119720098
1944938830	XP_038045562	ECB-GENE-25444405	LOC119720100
1944938856	XP_038045574	ECB-GENE-25444410	LOC119720107
1944938858	XP_038045575	ECB-GENE-25444410	LOC119720107
1944938860	XP_038045576	ECB-GENE-25444410	LOC119720107
1944938862	XP_038045577	ECB-GENE-25444410	LOC119720107
1944938864	XP_038045578	ECB-GENE-25444410	LOC119720107
1944938866	XP_038045579	ECB-GENE-25444410	LOC119720107
1944938868	XP_038045581	ECB-GENE-25444425	LOC119720108
1944938893	XP_038045595	ECB-GENE-25444430	LOC119720117
1944938895	XP_038045596	ECB-GENE-25444435	LOC119720118
1944938897	XP_038045597	ECB-GENE-25444435	LOC119720118
1944938899	XP_038045598	ECB-GENE-25444442	LOC119720119
1944938922	XP_038045609	ECB-GENE-25444447	LOC119720128
1944938924	XP_038045610	ECB-GENE-25444447	LOC119720128
1944938926	XP_038045611	ECB-GENE-25444447	LOC119720128
1944938928	XP_038045612	ECB-GENE-25444447	LOC119720128
1944938932	XP_038045614	ECB-GENE-25444458	LOC119720131
1944938942	XP_038045619	ECB-GENE-25444463	LOC119720136
1944938950	XP_038045623	ECB-GENE-25444468	LOC119720138
1944938952	XP_038045624	ECB-GENE-25444473	LOC119720139
1944938956	XP_038045626	ECB-GENE-25444478	LOC119720141
1944938965	XP_038045631	ECB-GENE-25444483	LOC119720146
1944938967	XP_038045632	ECB-GENE-25444488	LOC119720147
1944938969	XP_038045633	ECB-GENE-25444488	LOC119720147
1944938975	XP_038045636	ECB-GENE-25444495	LOC119720149
1944938977	XP_038045637	ECB-GENE-25444500	LOC119720150
1944938981	XP_038045639	ECB-GENE-25444505	LOC119720154
1944938983	XP_038045641	ECB-GENE-25444505	LOC119720154
1944938985	XP_038045642	ECB-GENE-25444512	LOC119720155
1944938989	XP_038045644	ECB-GENE-25444516	LOC119720157
1944938991	XP_038045645	ECB-GENE-25444516	LOC119720157
1944938993	XP_038045646	ECB-GENE-25444523	LOC119720158
1944938995	XP_038045647	ECB-GENE-25444523	LOC119720158
1944939001	XP_038045650	ECB-GENE-25444530	LOC119720162
1944939003	XP_038045651	ECB-GENE-25444530	LOC119720162
1944939005	XP_038045652	ECB-GENE-25444530	LOC119720162
1944939007	XP_038045653	ECB-GENE-25444530	LOC119720162
1944939009	XP_038045654	ECB-GENE-25444530	LOC119720162
1944939013	XP_038045656	ECB-GENE-25444543	LOC119720165
1944939039	XP_038045671	ECB-GENE-25444548	LOC119720175
1944939056	XP_038045679	ECB-GENE-25444553	LOC119720183
1944939060	XP_038045682	ECB-GENE-25444558	LOC119720185
1944939062	XP_038045683	ECB-GENE-25444562	LOC119720186
1944939064	XP_038045684	ECB-GENE-25444562	LOC119720186
1944939066	XP_038045685	ECB-GENE-25444569	LOC119720187
1944939068	XP_038045686	ECB-GENE-25444569	LOC119720187
1944939070	XP_038045687	ECB-GENE-25444569	LOC119720187
1944939072	XP_038045688	ECB-GENE-25444569	LOC119720187
1944939074	XP_038045689	ECB-GENE-25444569	LOC119720187
1944939076	XP_038045691	ECB-GENE-25444582	LOC119720188
1944939078	XP_038045692	ECB-GENE-25444587	LOC119720189
1944939081	XP_038045693	ECB-GENE-25444587	LOC119720189
1944939083	XP_038045694	ECB-GENE-25444587	LOC119720189
1944939094	XP_038045700	ECB-GENE-25444597	LOC119720193
1944939096	XP_038045701	ECB-GENE-25444602	LOC119720194
1944939110	XP_038045710	ECB-GENE-25444607	LOC119720197
1944939114	XP_038045712	ECB-GENE-25444612	LOC119720199
1944939116	XP_038045713	ECB-GENE-25444617	LOC119720200
1944939118	XP_038045714	ECB-GENE-25444622	LOC119720201
1944939150	XP_038045732	ECB-GENE-25444627	LOC119720212
1944939180	XP_038045748	ECB-GENE-25444632	LOC119720218
1944939182	XP_038045749	ECB-GENE-25444632	LOC119720218
1944939184	XP_038045750	ECB-GENE-25444632	LOC119720218
1944939192	XP_038045755	ECB-GENE-25444641	LOC119720220
1944939194	XP_038045756	ECB-GENE-25444641	LOC119720220
1944939197	XP_038045757	ECB-GENE-25444648	LOC119720222
1944939199	XP_038045758	ECB-GENE-25444648	LOC119720222
1944939201	XP_038045759	ECB-GENE-25444648	LOC119720222
1944939203	XP_038045760	ECB-GENE-25444648	LOC119720222
1944939205	XP_038045761	ECB-GENE-25444648	LOC119720222
1944939207	XP_038045762	ECB-GENE-25444648	LOC119720222
1944939209	XP_038045763	ECB-GENE-25444663	LOC119720224
1944939217	XP_038045767	ECB-GENE-25444668	LOC119720226
1944939219	XP_038045768	ECB-GENE-25444668	LOC119720226
1944939229	XP_038045773	ECB-GENE-25444675	LOC119720230
1944939231	XP_038045774	ECB-GENE-25444675	LOC119720230
1944939233	XP_038045775	ECB-GENE-25444675	LOC119720230
1944939250	XP_038045783	ECB-GENE-25444684	LOC119720234
1944939260	XP_038045787	ECB-GENE-25444689	LOC119720240
1944939262	XP_038045788	ECB-GENE-25444689	LOC119720240
1944939274	XP_038045795	ECB-GENE-25444703	LOC119720246
1944939280	XP_038045798	ECB-GENE-25444708	LOC119720249
1944939282	XP_038045799	ECB-GENE-25444708	LOC119720249
1944939284	XP_038045800	ECB-GENE-25444708	LOC119720249
1944939311	XP_038045812	ECB-GENE-25444717	LOC119720262
1944939313	XP_038045813	ECB-GENE-25444717	LOC119720262
1944939315	XP_038045814	ECB-GENE-25444717	LOC119720262
1944939319	XP_038045816	ECB-GENE-25444728	LOC119720264
1944939321	XP_038045817	ECB-GENE-25444728	LOC119720264
1944939323	XP_038045818	ECB-GENE-25444728	LOC119720264
1944939325	XP_038045819	ECB-GENE-25444737	LOC119720266
1944939327	XP_038045820	ECB-GENE-25444742	LOC119720267
1944939361	XP_038045840	ECB-GENE-25444747	LOC119720272
1944939363	XP_038045841	ECB-GENE-25444752	LOC119720273
1944939371	XP_038045845	ECB-GENE-25444757	LOC119720278
1944939445	XP_038045887	ECB-GENE-25444771	LOC119720318
1944939453	XP_038045892	ECB-GENE-25444776	LOC119720322
1944939455	XP_038045893	ECB-GENE-25444776	LOC119720322
1944939521	XP_038045929	ECB-GENE-25444808	LOC119720348
1944939523	XP_038045930	ECB-GENE-25444808	LOC119720348
1944939568	XP_038045955	ECB-GENE-25444820	LOC119720371
1944939572	XP_038045957	ECB-GENE-25444825	LOC119720375
1944939574	XP_038045958	ECB-GENE-25444825	LOC119720375
1944939576	XP_038045959	ECB-GENE-25444825	LOC119720375
1944939578	XP_038045960	ECB-GENE-25444825	LOC119720375
1944939580	XP_038045961	ECB-GENE-25444825	LOC119720375
1944939589	XP_038045966	ECB-GENE-25444838	LOC119720379
1944939591	XP_038045967	ECB-GENE-25444838	LOC119720379
1944939597	XP_038045970	ECB-GENE-25444852	LOC119720383
1944939599	XP_038045971	ECB-GENE-25444852	LOC119720383
1944939601	XP_038045973	ECB-GENE-25444852	LOC119720383
1944939607	XP_038045976	ECB-GENE-25444861	LOC119720385
